,IN_1_CheckIn_Planned_Mins,IN_1_CheckIn_Effective_Mins,IN_1_Dep_Seg1_Planned_Mins,IN_1_Dep_Seg1_Effective_Mins,IN_1_Arr_Seg1_Planned_Mins,IN_1_Arr_Seg1_Effective_Mins,IN_1_Dep_Seg2_Planned_Mins,IN_1_Dep_Seg2_Effective_Mins,IN_1_Arr_Seg2_Planned_Mins,IN_1_Arr_Seg2_Effective_Mins,IN_1_Dep_Seg3_Planned_Mins,IN_1_Dep_Seg3_Effective_Mins,IN_1_Arr_Seg3_Planned_Mins,IN_1_Arr_Seg3_Effective_Mins,IN_1_Delivery_Planned_Mins,IN_1_Delivery_Effective_Mins,IN_2_CheckIn_Planned_Mins,IN_2_CheckIn_Effective_Mins,IN_2_Dep_Seg1_Planned_Mins,IN_2_Dep_Seg1_Effective_Mins,IN_2_Arr_Seg1_Planned_Mins,IN_2_Arr_Seg1_Effective_Mins,IN_2_Dep_Seg2_Planned_Mins,IN_2_Dep_Seg2_Effective_Mins,IN_2_Arr_Seg2_Planned_Mins,IN_2_Arr_Seg2_Effective_Mins,IN_2_Dep_Seg3_Planned_Mins,IN_2_Dep_Seg3_Effective_Mins,IN_2_Arr_Seg3_Planned_Mins,IN_2_Arr_Seg3_Effective_Mins,IN_2_Delivery_Planned_Mins,IN_2_Delivery_Effective_Mins,IN_3_CheckIn_Planned_Mins,IN_3_CheckIn_Effective_Mins,IN_3_Dep_Seg1_Planned_Mins,IN_3_Dep_Seg1_Effective_Mins,IN_3_Arr_Seg1_Planned_Mins,IN_3_Arr_Seg1_Effective_Mins,IN_3_Dep_Seg2_Planned_Mins,IN_3_Dep_Seg2_Effective_Mins,IN_3_Arr_Seg2_Planned_Mins,IN_3_Arr_Seg2_Effective_Mins,IN_3_Dep_Seg3_Planned_Mins,IN_3_Dep_Seg3_Effective_Mins,IN_3_Arr_Seg3_Planned_Mins,IN_3_Arr_Seg3_Effective_Mins,IN_3_Delivery_Planned_Mins,IN_3_Delivery_Effective_Mins,OUT_CheckIn_Planned_Mins,OUT_CheckIn_Effective_Mins,OUT_Dep_Seg1_Planned_Mins,OUT_Dep_Seg1_Effective_Mins,OUT_Dep_Seg1_Hub_ID,OUT_Arr_Seg1_Planned_Mins,OUT_Arr_Seg1_Effective_Mins,OUT_Arr_Seg1_Hub_ID,OUT_Dep_Seg2_Planned_Mins,OUT_Dep_Seg2_Effective_Mins,OUT_Dep_Seg2_Hub_ID,OUT_Arr_Seg2_Planned_Mins,OUT_Arr_Seg2_Effective_Mins,OUT_Arr_Seg2_Hub_ID,OUT_Dep_Seg3_Planned_Mins,OUT_Dep_Seg3_Effective_Mins,OUT_Dep_Seg3_Hub_ID,OUT_Arr_Seg3_Planned_Mins,OUT_Arr_Seg3_Effective_Mins,OUT_Arr_Seg3_Hub_ID,OUT_Delivery_Planned_Mins,OUT_Delivery_Effective_Mins,OUT_Hops
IN_1_Dep_Seg3_Planned_Mins,-0.007878710741146726,-0.0062462267693183535,0.008644635751385799,-0.011108785794489047,0.006061607882504028,-0.004559525223199122,0.008513474320087845,0.024678545792043996,0.09457542863354036,0.10006513644398335,1.0,0.9688798774836156,0.6675359280329738,0.6678743426693176,0.03101944233016334,0.007841253922361357,0.006423667652217087,0.007681181881381562,-0.0023971809551024004,-0.013311567549430107,-0.007829412513445546,-0.008667739471216122,0.00013314181784744561,0.01955269419469148,0.010101909988302883,0.002013249264893427,-0.0022381599006393864,-0.0020983352284223043,-0.0026066414840673993,-0.002652850712295548,-0.030705332588086928,-0.0048767147683333656,-0.008111432670376418,-0.007945071128592848,0.0032868062839653237,-0.002763248443362187,-0.0006995127590988138,0.0013334224479543241,0.02279437913125892,0.023276828139625356,0.02703329802410599,0.015709194096610236,-0.0016178226336913174,-0.0018324289588756875,-0.0022941255945187243,-0.0024849325601308332,-0.008288224622190643,-0.0003125952505107925,0.0005019217446960042,-0.001134024361271202,0.01838692040200921,0.011514655755654463,-0.015322783359291653,0.013979990459164503,0.028324571577120768,-0.011480072764922557,0.0017167953818156719,0.002190356036042387,0.0024116465080923676,0.026676390280585622,0.0071090155817381245,0.009994182758016248,-0.0035458052078400663,-0.0035305795547684892,-0.004359293822405958,-0.0038497292678621804,-0.003698274987962456,-0.004066493706394025,-0.012201880001791243,-0.0041036870313965615,0.013124656016637605
IN_1_Dep_Seg3_Effective_Mins,-0.0067484769170509905,-0.004972952510970834,0.009219703838758218,-0.011504459747051655,0.008083725826195721,-0.004619832377799236,0.0022158573353035266,0.02030016291565133,0.09575890374283771,0.08453732693970102,0.9688798774836156,1.0,0.5693556387354477,0.589198599165578,0.028087170933870864,0.01063884366080369,0.015105089396559832,0.01546392183914025,-0.003475451952363059,-0.009154121703469836,-0.004442816845770587,-0.0025632928734305145,0.0037487344167170243,0.02608756266876957,0.011819572277735007,0.006731175881774528,-0.0020426507004815565,-0.0019150400840250497,-0.0023789444408388685,-0.002421117170491465,-0.02751953126035742,-0.0037763392992457,-0.006787466966638161,-0.006672216889159818,0.0012593906774771315,-0.0027044809104329547,-0.0020429807032119,-4.7682949913992045e-05,0.01396736798356106,0.015395090163744216,0.017021579768120302,0.01511889817941843,-0.0014765015381700006,-0.00167236143197849,-0.0020937276426485963,-0.002267867114029983,-0.009864079786593972,0.00039895244769096145,0.0013283975382281541,-0.0006135966191035986,0.006170667711046963,0.011150759672397956,-0.02184099090874762,0.018339059003468685,0.033787882676502144,-0.006035215618152208,-0.004752816479092908,-0.006220908455965099,0.0021373087051561605,0.0054208162320969755,0.0021483122096742882,-0.001091354860723514,-0.0032360697238372244,-0.0032221740719211,-0.003978497688761679,-0.0035134452115850104,-0.0033752208645042928,-0.0037112744566787214,-0.006818366547280484,-0.003073354171627502,0.007156395939561551
IN_1_Arr_Seg3_Planned_Mins,-0.010229107627779588,-0.008440918622821706,0.031028694396232116,-0.008814390894584287,0.01339467243694889,-0.004768744526721929,0.03993628840393398,0.059475222592643914,0.09276316106899207,0.12917977731109773,0.6675359280329738,0.5693556387354477,1.0,0.9309823090570606,0.030085510983466294,0.0040362255630988384,0.015946951319234313,0.018499729896383474,0.009780349595318412,-0.01256777003007502,0.011132684328790476,0.005301251237202207,0.015437657265271415,0.03224514621041566,0.015730654419968248,0.003977899719368671,-0.002876263902691998,-0.0026965749281514196,-0.0033498003452482185,-0.003409183919713095,-0.02937302214457795,-0.0052872913068518,-0.008617839303270628,-0.008652346050859594,0.03377024714268641,0.004910132743730214,0.013242911053376502,0.013552919583594964,0.0421510661162445,0.04293622587514463,0.046635505216313794,0.025763075634322372,-0.002079067201997095,-0.0023548582329421474,-0.0029481855312799427,-0.0031933919561719032,0.0011842602045876696,0.0006505314342330502,-0.009367838515175727,-0.008258615514366466,0.037160704579390885,-0.0022371018456767934,0.020322043497519454,-0.0033415792313001226,0.0049441602679534775,-0.00850889869025839,0.014880473494887175,0.017415548196096316,0.008694127315274146,0.049294681819875084,0.020028094464152373,0.02345170821632931,-0.004556721582928076,-0.004537155064775311,-0.005602138921580424,-0.004947295019058136,-0.004752660811707998,-0.00522586079191576,-0.030025332410894574,-0.00727787800387853,0.021836840328177
IN_1_Arr_Seg3_Effective_Mins,-0.011357981701539697,-0.00978756663137744,0.031998336713803706,-0.006955307349934262,0.007006480172994083,-0.005141778397707294,0.04450209381450393,0.05972737600439933,0.09567079956376573,0.12301676688103962,0.6678743426693176,0.589198599165578,0.9309823090570606,1.0,0.037366577073824056,0.006638033270103015,0.014152582961864132,0.016860963526826426,0.00781406740139909,-0.013039632550972404,0.008281420976834972,0.0033179345871640685,0.009534006241499539,0.021305366290864585,-0.0008329396610171138,-0.0014581260868419034,-0.0028451777057678963,-0.00266743078071813,-0.003313596242734766,-0.0033723380090928947,-0.031968358592016494,-0.005883441894827746,-0.00905235822142021,-0.0089221820858603,0.022182944970422135,0.0007250836496439403,0.01586800758732893,0.018696748362854128,0.030865036642369857,0.031026265405288175,0.03401087855738847,0.02234996744674907,-0.002056596978594016,-0.002329407304503664,-0.0029163220169798948,-0.0031588782903318293,0.00019208661262618703,0.00013910398422525226,-0.010596756261428624,-0.01019289656871258,0.01601826664732468,-0.0023706087311012843,0.010740069087395438,-0.005124627196564074,0.0030993680809047923,-0.006407198679911025,0.012984414937369886,0.014777319006273876,0.007128689076085394,0.06249819627968837,0.02099980681137215,0.01648201020461658,-0.0045074732701002275,-0.004488118223723707,-0.005541591828775311,-0.004893825451449912,-0.0047012948192592845,-0.0051693804577462735,-0.02937467324004463,-0.006200730845772348,0.016304749576085305
IN_1_Delivery_Planned_Mins,-0.06341447103914405,-0.06456569343323738,-0.273098220823224,-0.0486202694768013,-0.2140254774642399,-0.1402161404443056,-0.025422337634015767,-0.03702958816034986,-0.07898370466300181,-0.06220238233371764,0.03101944233016334,0.028087170933870864,0.030085510983466294,0.037366577073824056,1.0,0.01959558675153278,-0.028231475897517982,-0.026170677822882633,-0.06613186750554727,-0.03724543793397242,-0.05765236680128832,-0.08265210226127014,-0.003055215731612328,-0.00414999222946684,-0.01666816789066471,0.00873464546195868,-0.04903059691540264,-0.04795619516556629,-0.035996683655760614,-0.014163575395877662,0.15070875545870663,-0.009375322349463087,-0.019257361688729442,-0.019101689021455117,-0.0397882415448763,-0.015587318137235455,-0.03265803913239367,-0.05430556371123086,0.007620554866785674,0.014116777536491341,-0.004426572164243412,0.0029426572284634335,0.00788049422278179,0.006684035242494928,-0.005961836352167898,-0.006535503713315993,0.10566820401229815,0.008810702372546369,0.006171436804281555,0.011339551855699348,-0.15441928347585482,-0.05991444591942542,0.06554982853215921,-0.04857371953913182,-0.04935719383697717,0.016272198706999703,0.029220588522034234,0.03658590973824673,0.02155985665389318,0.007316056675534327,-0.0032995561068758215,0.020347374734478386,-0.009837891378298587,-0.01819840811376526,0.00881136273484461,0.014940155264332214,0.0036521575816938164,0.00378404037650114,0.18840603584252313,0.011273175608298769,0.030497631877583295
IN_1_Delivery_Effective_Mins,0.014163272333633951,0.01172663055280523,0.015415878280248435,0.03343765745438548,0.005976197888562462,0.0001710565159506966,0.08451246769839184,0.07883843207570684,0.0745666824367166,0.06488017798113692,0.007841253922361357,0.01063884366080369,0.0040362255630988384,0.006638033270103015,0.01959558675153278,1.0,-0.005203106277037138,-0.005508346782990817,-0.012761561146429533,-0.002615639478401627,-0.02502541810346164,-0.02374979166569924,0.04727484585408149,0.047414331543472826,0.04179406789673341,0.03307530565460164,0.00788427952112257,0.011955938967590765,0.0011391504160809958,0.0038370770864509995,-0.00579201821117888,0.04224684354489717,-0.015008441925216234,-0.014463749506603542,0.02021723777188422,-0.002714391702505269,0.0002000596980175572,-0.0023651129962828435,0.0405435631541729,0.038973841788974874,0.02713607666256671,0.023895665920384657,-0.0012784191405894457,0.0004135419508370273,0.00754234753703873,0.0029353726998388213,-0.0011327281318203148,0.08186711298000687,-0.017642549979113225,-0.018058837374085868,0.03166945519422264,0.012718877480393501,-0.07085677581688965,-0.007884101835985034,0.033630010887480286,-0.009264089705135065,0.06861485154268464,0.07231147220230912,0.07672964454408894,0.07506086346365441,0.07633278482213277,0.09055752003282455,0.014767214519034155,0.014213556904163762,0.023310932183801737,0.024198366190256327,0.03264139977070819,0.026825682251248536,-0.04247847665938999,-0.003277016413231611,0.0887821200775342
IN_2_CheckIn_Planned_Mins,0.0716964520537785,0.06336649350730932,-0.03469270457283468,0.06052754439186835,0.09554518536930033,0.039799427491651385,0.009613612235036805,0.006014264965106678,-0.0013569596031649234,-0.004780041700307588,0.006423667652217087,0.015105089396559832,0.015946951319234313,0.014152582961864132,-0.028231475897517982,-0.005203106277037138,1.0,0.9884096148215459,0.11673375849644656,0.3305456647447396,0.33708424103447066,0.3025335695153003,0.06717992633412588,0.07844275411835766,0.09710160122710673,0.0760919436445578,-0.004031550300370518,-0.005939489994165188,-0.0031236670121772337,-0.005288721779200269,0.16551554939726057,0.07760601189746182,0.09608179367960606,0.07833666142590508,0.07685586114359903,0.1376084011303997,0.18426663316257996,0.16042030408519659,0.034409473232603925,0.04510442807487702,0.0529768424039347,0.041170849771731396,0.008864342561986881,0.007322671892837178,0.007523749646134847,0.009261378772075581,0.12558864261133165,0.03711057803980668,-0.006763192341463033,-0.007524700869227478,-0.026923612653512608,-0.005819454351538692,0.022377077955897204,0.04284706092975133,0.01329974478503365,-0.01102597281964027,-0.031234175166349736,-0.03309000296393208,-0.045841099595420425,-0.008887437555179263,-0.02605139213321233,-0.03588667090540385,-0.010378464315863766,-0.010575536141731276,-0.015286550700787266,-0.01526612243043461,-0.013123892808779037,-0.012749134408639104,-0.04096420609328459,-0.012089350456134062,-0.05130089391183896
IN_2_CheckIn_Effective_Mins,0.06753961994853787,0.06036330404753288,-0.03635065408812524,0.05190122464054425,0.08433038779832468,0.03583226850370881,0.010781043460179622,0.00688007476981581,-0.003623036287018431,-0.007043863182220184,0.007681181881381562,0.01546392183914025,0.018499729896383474,0.016860963526826426,-0.026170677822882633,-0.005508346782990817,0.9884096148215459,1.0,0.08811226349044943,0.19084288838607702,0.2807110246465003,0.2462190387803186,0.05197679331406572,0.06361375380600426,0.08510478049430276,0.06543743872026576,0.0009574115415232372,0.00035759654929168826,0.00010003193689963982,-0.0019077554637062799,0.11764336119174802,0.06944055303074304,0.08607743660353454,0.07113284234529227,0.05990817167625096,0.11384802481213613,0.15794442558631525,0.1360502763721152,0.027565782786665508,0.03884539534468188,0.04576792664192729,0.03448696028363221,3.7706954188275106e-05,-0.0005944773183741443,0.005496159115328158,0.007811487309452544,0.10328510104217027,0.0273630653391412,-0.006751668056952288,-0.00804688236258652,-0.026383300948264556,-0.002211464772304714,0.01911129444989143,0.04027665995396838,0.009026948051149387,-0.009138203053507191,-0.03115153849834398,-0.03281038517447234,-0.04503056407345332,-0.010433598248031539,-0.028386879039028822,-0.03461028604619643,-0.014275023123848029,-0.014593986620742754,-0.019014635133417987,-0.017707978524409525,-0.01679485625435966,-0.017376659837172685,-0.03726905076770518,-0.01274121580123275,-0.05061768331713856
IN_2_Dep_Seg1_Planned_Mins,-0.0439407029866916,-0.04471548525502523,0.13431582464961908,0.02062543157864043,-0.030135106402987673,0.013520740307654312,0.006618542275936547,0.004943720549745473,0.01682020686674814,-0.005756357619959466,-0.0023971809551024004,-0.003475451952363059,0.009780349595318412,0.00781406740139909,-0.06613186750554727,-0.012761561146429533,0.11673375849644656,0.08811226349044943,1.0,0.40517381607428005,0.47272779890526184,0.46677308115106425,0.19267890940563204,0.19813971972434466,0.18205206199154914,0.15636095202914985,0.02456990994167167,0.01937727681128816,0.03580607438934637,0.0458955320532079,0.3542185540144013,0.08870718635092055,0.07415564429518484,0.04796992756261091,0.32442542043541817,0.2364142219713951,0.25927303877236063,0.25602861330259274,0.12200734793638263,0.12633128467926116,0.12799137339181801,0.13377058195266076,0.016386491351655996,0.025154563532468865,0.040944019240449575,0.05828772327919705,0.25781511309307154,0.10153642027122635,0.0326468957016169,0.026273074115003795,0.11240441065343756,0.06252532698060152,-0.06269587378360914,0.01806792026037955,0.0660028896454778,-0.029718199760025012,0.06860545723435212,0.060450205746292444,0.030002336231627767,0.06528306117588499,0.05177159653007913,0.041456876704909565,0.0014775082791835556,0.011749441736985824,-0.002341222583875999,-0.012428006322181358,-0.005994522086287494,0.001211911979114772,-0.05968357184600198,0.010091932838098568,0.05497494384340996
IN_2_Dep_Seg1_Effective_Mins,0.030041790071493105,0.020789867346270623,0.028254461464770685,0.07085629340024494,0.08611691280894572,0.0372423314672669,-0.005186231725137237,-0.005439232435979797,0.012904935596517843,0.009337339472477849,-0.013311567549430107,-0.009154121703469836,-0.01256777003007502,-0.013039632550972404,-0.03724543793397242,-0.002615639478401627,0.3305456647447396,0.19084288838607702,0.40517381607428005,1.0,0.5111411033974509,0.49881780365629286,0.13488737803844814,0.12670656675783631,0.11787957649154582,0.10080319645709518,-0.010225603022189687,-0.012157032297570867,-0.009481052935863191,-0.01011135869192537,0.37620442602251686,0.08437185834609842,0.09594475355474091,0.07049798327222334,0.1768741995294371,0.21208816299058433,0.2427601896644505,0.22596094050057336,0.06875499212353728,0.06788820173713174,0.07605118190891136,0.07160507709303134,0.05529139469019577,0.05169891055025653,0.02211884181389744,0.02241817866799742,0.202528893155477,0.08428430199431967,0.002826620909415308,0.004554113470026371,0.00966103956834419,-0.012130416122664803,0.009753499922702202,0.025405076878614655,0.037420395428940025,-0.015451730936213808,0.0024236204668113964,7.743727400068936e-05,-0.008433314989399738,0.02251999022215493,0.018344184686891186,-0.009874092914400346,0.01951368395772859,0.022227693477362774,0.016428715222134134,0.007291672663347868,0.015843611478611574,0.02283050409287799,-0.04693930311498808,0.0011717696294672986,-0.007958967835571644
IN_2_Arr_Seg1_Planned_Mins,0.0620343341230589,0.050759589913665026,0.005266240567872038,0.07623772127028129,0.13461120117415476,0.06611456275218512,-0.008156785404055398,-0.00628252322575652,0.02995442006135421,-0.015560334038042974,-0.007829412513445546,-0.004442816845770587,0.011132684328790476,0.008281420976834972,-0.05765236680128832,-0.02502541810346164,0.33708424103447066,0.2807110246465003,0.47272779890526184,0.5111411033974509,1.0,0.8718598071447305,0.1557143771551861,0.1898225475726629,0.2209421298064974,0.1861898824527277,0.025409041193533252,0.027704444925913042,0.01609288211361745,0.009700724429016075,0.45167171655065413,0.08452086787399815,0.1865988423600446,0.1550719471912261,0.25666756147395686,0.286256692798839,0.3784288963167329,0.34987297935330347,0.10034190380592793,0.1054796847674465,0.12268607119604409,0.11278702975575869,0.013694629529407277,0.016378769281974223,0.024484503421504666,0.0244169294323945,0.267765138121676,0.09414716947229788,0.018885190733733345,0.01616558931479028,0.008613336571500822,0.021691594768996094,0.049958060757639484,0.05948646673319723,0.04410024749040305,-0.0034577678678216774,-0.011494464592724407,-0.017848559825438003,-0.04168123959589386,-0.015071634667499775,-0.030875077478473914,-0.058912064106128266,-0.00973970652312163,-0.0009784189608323648,-0.01962772407915979,-0.02329445800982161,-0.018865533806464767,-0.0062784185332906564,-0.08487589035396848,0.0019934674527473384,-0.06520712946910945
IN_2_Arr_Seg1_Effective_Mins,0.05318918002239123,0.042834337798416104,0.03058780063687807,0.0744788287885851,0.12135712644808602,0.06579022593794433,0.00893984564819761,0.010791219981070207,0.019430983721205417,-0.006794698501699448,-0.008667739471216122,-0.0025632928734305145,0.005301251237202207,0.0033179345871640685,-0.08265210226127014,-0.02374979166569924,0.3025335695153003,0.2462190387803186,0.46677308115106425,0.49881780365629286,0.8718598071447305,1.0,0.21964802837308783,0.20640804611959457,0.20734891881499523,0.17803849107594633,0.037859540111415756,0.032996155895820826,0.024892867061829287,0.007389891699731166,0.402772602849797,0.07441125026969081,0.16560566384208503,0.1381080921371621,0.24245273753696855,0.25303604311545885,0.34052231246644743,0.3277413444710301,0.08780985892869678,0.0917021916517694,0.09579640792522431,0.08873193109698173,0.016879907631482838,0.019387850341752742,0.026506093716356295,0.026255884722089652,0.23176218460479345,0.07492462428186557,0.024752834756213888,0.020698856651504914,0.015534427393180143,0.031571769603327755,0.020802062742252353,0.05189477577662351,0.03817278173219032,-0.00409895214829211,-0.01682790234721442,-0.01959531640224936,-0.03850176804893397,-0.026055669941195188,-0.02957912362576304,-0.06090347769321332,-0.01209504042903143,-0.004483097025893535,-0.022362162003992964,-0.022814747474615534,-0.01970116950461616,-0.01327629785576151,-0.09029395415515666,0.008752564769780386,-0.06113003929707648
IN_2_Dep_Seg2_Planned_Mins,0.01165513214355937,0.008657579827572313,0.04322300518489066,0.024305498814769844,-0.004572431205754174,-0.009962646526815583,0.13228933077358404,0.13570111755214262,0.12355301166799902,0.09229784030521536,0.00013314181784744561,0.0037487344167170243,0.015437657265271415,0.009534006241499539,-0.003055215731612328,0.04727484585408149,0.06717992633412588,0.05197679331406572,0.19267890940563204,0.13488737803844814,0.1557143771551861,0.21964802837308783,1.0,0.9522270195399012,0.5772023308417649,0.5217133090254733,0.05358646560609644,0.05065401686943275,0.05510051390824993,0.05436916748528559,0.18362608564320926,0.07665336836641895,0.048736990368639585,0.035397248384296656,0.13575170899213343,0.11062264348448622,0.11007550233139737,0.11305624622756429,0.13289732109149285,0.1537494945229064,0.12758452651806285,0.11280590391398142,0.024885036612970035,0.028659768163604372,0.01962205865176299,0.029981689053320274,0.10471388633224145,0.08700853501732184,0.0189176661688331,0.026014228794657323,0.08028999825234352,-0.021000572240068828,-0.043454061385758906,-0.04654190616138157,-0.004440872471812188,-0.05435423133293396,0.07263081766613236,0.06581030893841594,0.04677363860415602,0.08970350361423797,0.09267810713072938,0.08892741972406165,0.006567556707035616,0.00881116089599987,0.008916080741016508,-0.0041371648730279455,0.0033139681044666107,0.005754893255264611,-0.07067688792752819,0.006826572983160063,0.10231299714734224
IN_2_Dep_Seg2_Effective_Mins,0.009876527292122081,0.006684078970783339,0.05250244565485111,0.02733288777877779,-0.001868019678202937,-0.007990856526832424,0.13634181751285157,0.1426867151964773,0.13904489909748022,0.09895638688311445,0.01955269419469148,0.02608756266876957,0.03224514621041566,0.021305366290864585,-0.00414999222946684,0.047414331543472826,0.07844275411835766,0.06361375380600426,0.19813971972434466,0.12670656675783631,0.1898225475726629,0.20640804611959457,0.9522270195399012,1.0,0.6468511381753838,0.5716294881796766,0.02525014941883969,0.019783388307765944,0.04492376314272306,0.05534576501172158,0.19016756018667907,0.06993170882907797,0.05639217434930708,0.041038501995488065,0.14740612859893068,0.12658723456896906,0.1215651173710679,0.12102104207592779,0.1441356762577037,0.16796694972303897,0.14396348619457222,0.12709866381428503,0.025255099101584938,0.029137478830222174,0.022073679562361375,0.03230646316456561,0.11191075805974701,0.08712786634588343,0.023207695499006923,0.02873748870445316,0.08245778182858642,-0.009854782072150932,-0.05248402163153251,-0.033110098519099435,0.008963118820098863,-0.051981888031358794,0.07289868265179675,0.0658154372943142,0.05138665866285781,0.0949344434007661,0.09225402027193289,0.09083431641768962,0.006459139921817526,0.009071962243619412,0.009376539043410355,-0.0046766629254015165,0.0031798677992415647,0.005606758431529672,-0.07136301466580743,0.0033972422237478184,0.10515668846148661
IN_2_Arr_Seg2_Planned_Mins,-0.009645941119042222,-0.013904262763834179,0.015533825661552083,0.021500320505583544,0.026281042963175516,0.016847535901073973,0.1469803549272187,0.14751684595728462,0.21074138598949368,0.1501326479612019,0.010101909988302883,0.011819572277735007,0.015730654419968248,-0.0008329396610171138,-0.01666816789066471,0.04179406789673341,0.09710160122710673,0.08510478049430276,0.18205206199154914,0.11787957649154582,0.2209421298064974,0.20734891881499523,0.5772023308417649,0.6468511381753838,1.0,0.8087973720881816,0.04041193026307524,0.039299004942286955,0.037867278526091536,0.04513948786795963,0.17111351696353105,0.04593885618266006,0.05391549609270821,0.039332899403729575,0.12024450645627976,0.11304427780386461,0.11619508583122853,0.10194205935990709,0.15631899147864664,0.18030700288470122,0.22695839710611912,0.19430227830897534,0.03082633916564118,0.033080874655939146,0.02185693778029636,0.03142236430442517,0.11154951913033385,0.06756969070453794,0.020799308411598907,0.022717810036897556,0.11463007210089897,0.01723543294618614,-0.014942566166452655,0.003552258784968866,0.044767752936514485,-0.06050821970115106,0.058750175007338486,0.05526470432928819,0.04751365734685772,0.09099863479154148,0.08066764236423841,0.07949216335157078,-0.010951222993148834,-0.010901097965208544,-0.01596481432575754,-0.01884334093885705,-0.01589966809461618,-0.016083758277159133,-0.08457990943481346,-0.010825938577998323,0.09726403994798791
IN_2_Arr_Seg2_Effective_Mins,-0.011939057176468629,-0.015937117076145427,0.00685057756706986,0.01753061374124545,0.0009859393985984586,0.005380391180674515,0.12769996226893815,0.12555080988769496,0.16016061111843818,0.12259973646979817,0.002013249264893427,0.006731175881774528,0.003977899719368671,-0.0014581260868419034,0.00873464546195868,0.03307530565460164,0.0760919436445578,0.06543743872026576,0.15636095202914985,0.10080319645709518,0.1861898824527277,0.17803849107594633,0.5217133090254733,0.5716294881796766,0.8087973720881816,1.0,0.04146645632547492,0.04007856420884989,0.03549474299999147,0.045853933566774516,0.15727258460520638,0.03643510357126252,0.06644875952675097,0.04959258397208816,0.09964933095027066,0.12696462099174974,0.10612639154477749,0.09405120795864547,0.11896786887834554,0.13510641076058016,0.15705509621485464,0.14205532232895995,0.036091243692888034,0.03993640988793054,0.024478483567763984,0.03541210946195125,0.10191187036220963,0.0852397965309464,0.018282023446554885,0.017916428647830475,0.07154555825246037,0.02074497563493723,-0.019780124120033486,-0.006595910498699752,0.033309329071834794,-0.060963975101461135,0.050886806364519054,0.046937131996393315,0.045565980578089645,0.08865431935224467,0.07852960248629769,0.0856860884499666,-0.006308856897283789,-0.006528221867435486,-0.011062706000300335,-0.014912393372552188,-0.012127347125005067,-0.011497640458858295,-0.05785687275715126,-0.004867237203285798,0.09701197585568737
IN_2_Dep_Seg3_Planned_Mins,-0.002815979729642687,-0.002463728862290118,0.017290548586385752,-0.00862861637324749,-0.004568247500369503,-0.00014159817990594195,0.008931339530533364,0.01833646485641893,0.030412053700647566,0.011365838629002561,-0.0022381599006393864,-0.0020426507004815565,-0.002876263902691998,-0.0028451777057678963,-0.04903059691540264,0.00788427952112257,-0.004031550300370518,0.0009574115415232372,0.02456990994167167,-0.010225603022189687,0.025409041193533252,0.037859540111415756,0.05358646560609644,0.02525014941883969,0.04041193026307524,0.04146645632547492,1.0,0.9571803663950744,0.741906575742214,0.3889788788552732,0.04596648700472698,-0.002934322446470523,-0.006003549816773624,-0.004733819712603007,0.019595000854800787,-0.004963521473731391,0.012019967767740941,0.017568809115490157,-0.005103871963991442,-0.005747956327810557,-0.007246035938061441,-0.006126611143273221,0.0010557493846451744,0.0032699065860847796,0.015067665043159883,0.021660602739832755,-0.0022588684972339283,0.018839892720749166,0.0006659939764003328,-0.002624945590666917,0.03908579329172181,0.02695356240233869,0.020346740273757387,-0.007871781616672858,0.005075168485554291,-0.02224967620560544,0.0021617842077048446,-0.0016945505155256425,-0.007646112996367514,0.003217983974006041,-0.0002560395809284211,0.011406243246723865,-0.002546117095290873,-0.002535184093250379,-0.003130253848847619,-0.0027643541950563935,-0.0026556002425394826,-0.0029200044994280956,-0.02952835512810082,-0.0026898706477784997,0.00848853571342616
IN_2_Dep_Seg3_Effective_Mins,-0.0026232326345676455,-0.0021682739240931506,0.014040850941889789,-0.007965046376671158,-0.010695517551411408,-0.002934257973765863,0.008429589189856831,0.014759200481599257,0.0247419334755734,0.007580674465702102,-0.0020983352284223043,-0.0019150400840250497,-0.0026965749281514196,-0.00266743078071813,-0.04795619516556629,0.011955938967590765,-0.005939489994165188,0.00035759654929168826,0.01937727681128816,-0.012157032297570867,0.027704444925913042,0.032996155895820826,0.05065401686943275,0.019783388307765944,0.039299004942286955,0.04007856420884989,0.9571803663950744,1.0,0.6558996478316481,0.3677058347935848,0.03993728693322258,-0.002948703616011779,-0.005787664768657622,-0.004820561864100841,0.02122059197797871,-0.002878620280064285,0.014980764181455625,0.019203756424308542,-0.0023431987691098473,-0.0030281063234747184,-0.004383290070320333,-0.003241899625565164,0.0010528602835902698,0.0033359406773891703,0.012886553632670316,0.01946461110915548,0.005754118821648509,0.02241319569872625,-0.0016969389579254857,-0.0043147739476597224,0.02990641124846733,0.020600378885745868,0.020013945481130672,-0.015331509858099716,-0.002362434088806781,-0.025367331617787998,0.0037633718846078624,7.437362695191698e-05,-0.005407067915182467,0.005232069124620073,0.003506918684588409,0.014021953863904733,-0.00238705339828976,-0.002376803414216939,-0.00293469727564814,-0.002591656561118243,-0.0024896967995609023,-0.002737582848913895,-0.021453174690584113,-0.004001502642339661,0.015003287469739201
